vid_num 131.0
[1.0492487e-10 1.0000000e+00]
[6.5926451e-07 9.9999934e-01]
[8.5019519e-07 9.9999917e-01]
[1.0846948e-10 1.0000000e+00]
[1.6942565e-06 9.9999833e-01]
[2.4150904e-07 9.9999976e-01]
[1.7185381e-10 1.0000000e+00]
[8.1354125e-07 9.9999917e-01]
[5.9698948e-08 9.9999994e-01]
[9.242122e-11 1.000000e+00]
[1.4367198e-07 9.9999982e-01]
[1.6504893e-08 1.0000000e+00]
[1.6486314e-10 1.0000000e+00]
[1.5823179e-07 9.9999982e-01]
[6.7111747e-09 1.0000000e+00]
[5.701266e-10 1.000000e+00]
[4.8239326e-07 9.9999952e-01]
[6.5978054e-09 1.0000000e+00]
[1.1173464e-09 1.0000000e+00]
[3.9712606e-07 9.9999964e-01]
[3.7405491e-07 9.9999964e-01]
[4.0357374e-08 1.0000000e+00]
[4.98804e-06 9.99995e-01]
[3.3574149e-06 9.9999666e-01]
[2.8391883e-06 9.9999720e-01]
[4.0223364e-05 9.9995983e-01]
[1.4396698e-05 9.9998558e-01]
[2.8749024e-05 9.9997121e-01]
[1.3919700e-04 9.9986076e-01]
label: wave, preds: wave(29.999759316444397)
[0.00899611 0.99100393]
[0.01791376 0.9820862 ]
[0.00642459 0.9935754 ]
[4.7845003e-04 9.9952149e-01]
[0.00402163 0.9959783 ]
[0.00124281 0.9987572 ]
[1.3407214e-04 9.9986595e-01]
[0.00119218 0.9988078 ]
[7.7049935e-04 9.9922949e-01]
[9.623725e-05 9.999038e-01]
[8.555497e-04 9.991444e-01]
[8.68027e-04 9.99132e-01]
[8.557736e-05 9.999144e-01]
[0.0010366  0.99896336]
[3.2406731e-04 9.9967587e-01]
[1.1397953e-04 9.9988598e-01]
[2.1008869e-04 9.9978983e-01]
[4.169944e-04 9.995830e-01]
[2.7763232e-04 9.9972236e-01]
[3.178675e-04 9.996821e-01]
[5.0908583e-04 9.9949092e-01]
[6.5033229e-05 9.9993503e-01]
[1.2967025e-04 9.9987036e-01]
[5.0444977e-04 9.9949557e-01]
[1.0262721e-04 9.9989736e-01]
[2.5695920e-04 9.9974304e-01]
[4.579536e-04 9.995420e-01]
[4.068983e-05 9.999593e-01]
[2.2743069e-04 9.9977261e-01]
[8.417085e-04 9.991583e-01]
label: wave, preds: wave(29.951087296009064)
[4.7147232e-08 9.9999994e-01]
[2.1878347e-07 9.9999982e-01]
[6.0680097e-09 1.0000000e+00]
[1.1093387e-08 1.0000000e+00]
[1.3353174e-08 1.0000000e+00]
[1.1063938e-09 1.0000000e+00]
[1.7806522e-07 9.9999988e-01]
[1.2683668e-07 9.9999988e-01]
[2.6300424e-09 1.0000000e+00]
[1.2208206e-07 9.9999988e-01]
[1.5964903e-07 9.9999988e-01]
[3.102171e-08 1.000000e+00]
[1.6220844e-07 9.9999988e-01]
[5.8689682e-08 9.9999994e-01]
[5.2943503e-09 1.0000000e+00]
[4.1829356e-08 9.9999994e-01]
[1.317622e-08 1.000000e+00]
[1.0917879e-09 1.0000000e+00]
[1.3551667e-07 9.9999988e-01]
[1.8454156e-08 1.0000000e+00]
[8.124939e-09 1.000000e+00]
[7.3053513e-07 9.9999928e-01]
[2.2378052e-07 9.9999976e-01]
[9.677219e-09 1.000000e+00]
[7.965843e-08 9.999999e-01]
[5.8845455e-08 9.9999994e-01]
[1.7721918e-08 1.0000000e+00]
[7.923820e-07 9.999992e-01]
[5.8697918e-08 9.9999994e-01]
[2.1653376e-08 1.0000000e+00]
label: wave, preds: wave(29.999996960163116)
[0.39040828 0.6095917 ]
[1.6532511e-04 9.9983466e-01]
[1.4694233e-06 9.9999857e-01]
[0.41899645 0.58100355]
[9.897418e-04 9.990102e-01]
[2.6085957e-06 9.9999738e-01]
[0.37276158 0.6272384 ]
[6.0489133e-04 9.9939513e-01]
[1.1471581e-06 9.9999887e-01]
[0.37674153 0.6232585 ]
[4.4737573e-04 9.9955261e-01]
[4.995870e-07 9.999995e-01]
[0.42802045 0.5719796 ]
[0.00349642 0.9965036 ]
[5.8780101e-06 9.9999416e-01]
[0.42157528 0.57842475]
[0.00476572 0.9952343 ]
[2.3631535e-06 9.9999762e-01]
[0.41068938 0.5893105 ]
[0.00420082 0.9957992 ]
[2.4927256e-06 9.9999750e-01]
[0.6240432  0.37595677]
[0.02319431 0.9768057 ]
[2.6288672e-05 9.9997377e-01]
[0.6043928  0.39560717]
[0.02727506 0.9727249 ]
[1.7032993e-05 9.9998295e-01]
[0.6041679  0.39583212]
[0.03656368 0.96343637]
[3.301619e-05 9.999670e-01]
label: wave, preds: wave(25.24640703201294)
[6.579150e-05 9.999342e-01]
[2.5741812e-05 9.9997425e-01]
[0.8064848 0.1935152]
[5.433346e-05 9.999457e-01]
[7.7830955e-06 9.9999225e-01]
[0.847485   0.15251502]
[1.749927e-05 9.999825e-01]
[1.4226101e-05 9.9998575e-01]
[0.64533216 0.35466784]
[1.8356923e-05 9.9998164e-01]
[4.3579967e-06 9.9999559e-01]
[0.82143015 0.17856987]
[1.9960247e-05 9.9998009e-01]
[4.951313e-06 9.999951e-01]
[0.7445779  0.25542217]
[3.1866217e-05 9.9996811e-01]
[6.3371263e-06 9.9999368e-01]
[0.8725995  0.12740052]
[7.457927e-05 9.999254e-01]
[1.8508083e-05 9.9998146e-01]
[0.808625   0.19137506]
[8.750739e-05 9.999125e-01]
[2.2064287e-05 9.9997795e-01]
[0.8741205  0.12587959]
[8.608187e-05 9.999139e-01]
[1.7292412e-05 9.9998271e-01]
[0.8179246  0.18207541]
[6.5892222e-05 9.9993414e-01]
[1.0871362e-05 9.9998915e-01]
[0.8977475  0.10225249]
label: wave, preds: wave(21.863019190728664)
[9.6475851e-05 9.9990356e-01]
[1.2300616e-07 9.9999988e-01]
[1.9644187e-06 9.9999803e-01]
[4.3034187e-04 9.9956965e-01]
[3.1343235e-09 1.0000000e+00]
[1.775519e-08 1.000000e+00]
[0.00158465 0.99841535]
[5.2856315e-08 1.0000000e+00]
[9.8977e-09 1.0000e+00]
[0.00916644 0.9908335 ]
[2.1082873e-07 9.9999976e-01]
[2.3498248e-09 1.0000000e+00]
[0.02086066 0.9791393 ]
[7.312745e-07 9.999993e-01]
[1.4357495e-09 1.0000000e+00]
[0.02599165 0.9740083 ]
[3.3656522e-06 9.9999666e-01]
[3.102726e-09 1.000000e+00]
[0.04143379 0.9585662 ]
[2.8425377e-06 9.9999714e-01]
[1.69426e-08 1.00000e+00]
[0.03387487 0.96612513]
[2.7925371e-06 9.9999726e-01]
[9.529014e-08 9.999999e-01]
[0.04346031 0.9565397 ]
[2.3634625e-06 9.9999762e-01]
[2.854224e-07 9.999997e-01]
[0.11987553 0.88012445]
[2.1938764e-05 9.9997807e-01]
[1.6398766e-06 9.9999833e-01]
label: wave, preds: wave(29.703186810016632)
[0.99641395 0.00358604]
[0.51569 0.48431]
[8.2467694e-04 9.9917531e-01]
[0.996928 0.003072]
[0.532019   0.46798092]
[0.00158778 0.9984122 ]
[0.99669373 0.00330618]
[0.52063274 0.4793673 ]
[5.9181504e-04 9.9940813e-01]
[0.9966412  0.00335877]
[0.5432727  0.45672736]
[0.00174282 0.99825716]
[0.9966412  0.00335877]
[0.5432727  0.45672736]
[0.00174282 0.99825716]
[0.9973831  0.00261686]
[0.49774808 0.5022519 ]
[9.0297795e-04 9.9909705e-01]
[0.99803835 0.00196162]
[0.5307386  0.46926144]
[0.00266009 0.99733996]
[0.99803835 0.00196162]
[0.5307386  0.46926144]
[0.00266009 0.99733996]
[0.998258 0.001742]
[0.52547616 0.4745238 ]
[0.00753186 0.9924681 ]
[0.99830836 0.0016916 ]
[0.5397514  0.46024862]
[0.00545607 0.9945439 ]
label: wave, preds: not_wave(15.278385221026838)
------------------------------------------------------------
[7.223416e-04 9.992776e-01]
[7.3504393e-06 9.9999261e-01]
[7.590292e-06 9.999924e-01]
[8.7725004e-04 9.9912274e-01]
[8.1451235e-06 9.9999189e-01]
[7.7439736e-06 9.9999225e-01]
[8.7725004e-04 9.9912274e-01]
[8.1451235e-06 9.9999189e-01]
[7.7439736e-06 9.9999225e-01]
[8.7725004e-04 9.9912274e-01]
[8.1451235e-06 9.9999189e-01]
[7.7439736e-06 9.9999225e-01]
[8.7725004e-04 9.9912274e-01]
[8.1451235e-06 9.9999189e-01]
[7.7439736e-06 9.9999225e-01]
[8.7725004e-04 9.9912274e-01]
[8.1451235e-06 9.9999189e-01]
[7.7439736e-06 9.9999225e-01]
[8.7725004e-04 9.9912274e-01]
[8.1451235e-06 9.9999189e-01]
[7.7439736e-06 9.9999225e-01]
[8.7725004e-04 9.9912274e-01]
[8.1451235e-06 9.9999189e-01]
[7.7439736e-06 9.9999225e-01]
[8.7725004e-04 9.9912274e-01]
[8.1451235e-06 9.9999189e-01]
[7.7439736e-06 9.9999225e-01]
[8.7725004e-04 9.9912274e-01]
[8.1451235e-06 9.9999189e-01]
[7.7439736e-06 9.9999225e-01]
label: wave, preds: wave(29.99122452735901)
[0.23135443 0.7686456 ]
[0.33662945 0.66337055]
[0.29223058 0.70776945]
[0.28451103 0.71548903]
[0.31750572 0.6824943 ]
[0.26824757 0.7317524 ]
[0.28849113 0.71150887]
[0.3119862 0.6880138]
[0.57652617 0.42347378]
[0.27288896 0.7271111 ]
[0.1476393  0.85236067]
[0.10666328 0.8933368 ]
[0.33938834 0.6606116 ]
[0.02576709 0.9742329 ]
[3.8666115e-04 9.9961329e-01]
[0.18990225 0.8100978 ]
[0.00118922 0.99881077]
[3.0463184e-07 9.9999970e-01]
[0.11300247 0.88699746]
[6.3518972e-05 9.9993646e-01]
[1.3114496e-09 1.0000000e+00]
[0.17255121 0.82744884]
[3.9703966e-04 9.9960303e-01]
[7.0056156e-09 1.0000000e+00]
[0.3311899 0.6688101]
[0.00331898 0.99668103]
[3.1687215e-08 1.0000000e+00]
[0.32588533 0.6741147 ]
[0.03299276 0.9670072 ]
[1.1574348e-05 9.9998844e-01]
label: wave, preds: wave(25.029279708862305)
[0.0173969 0.9826031]
[1.1040391e-06 9.9999887e-01]
[3.2710320e-06 9.9999666e-01]
[0.01319892 0.986801  ]
[7.234174e-07 9.999993e-01]
[7.210534e-07 9.999993e-01]
[0.01607041 0.9839295 ]
[7.1901246e-07 9.9999928e-01]
[8.9639877e-07 9.9999905e-01]
[0.010626  0.9893739]
[1.2644213e-07 9.9999988e-01]
[1.5224191e-06 9.9999845e-01]
[0.01169828 0.9883017 ]
[1.5043062e-07 9.9999988e-01]
[2.9025324e-07 9.9999976e-01]
[0.01902051 0.98097956]
[1.2041401e-07 9.9999988e-01]
[2.0530904e-07 9.9999976e-01]
[0.01096615 0.9890338 ]
[1.8257332e-08 1.0000000e+00]
[7.2994169e-08 9.9999994e-01]
[0.02348882 0.97651124]
[3.7245332e-08 1.0000000e+00]
[6.2392914e-08 9.9999994e-01]
[0.03788748 0.9621125 ]
[4.9901452e-08 9.9999994e-01]
[5.7167469e-08 9.9999994e-01]
[0.04593221 0.9540678 ]
[1.7430264e-07 9.9999988e-01]
[1.4847093e-07 9.9999988e-01]
label: wave, preds: wave(29.793703734874725)
[0.00936812 0.99063194]
[3.9479964e-08 9.9999994e-01]
[1.8078532e-07 9.9999982e-01]
[0.02504312 0.97495687]
[7.1695027e-08 9.9999994e-01]
[1.1300212e-07 9.9999988e-01]
[0.03073787 0.9692621 ]
[9.212406e-08 9.999999e-01]
[1.02259065e-07 9.99999881e-01]
[0.07340384 0.92659616]
[6.7938011e-08 9.9999994e-01]
[9.5550796e-08 9.9999988e-01]
[0.11702723 0.8829727 ]
[3.6545271e-07 9.9999964e-01]
[1.3692893e-07 9.9999988e-01]
[0.25598273 0.74401724]
[7.7974829e-07 9.9999917e-01]
[5.6416314e-07 9.9999940e-01]
[0.3065656  0.69343436]
[2.4858696e-06 9.9999750e-01]
[4.783658e-07 9.999995e-01]
[0.28592142 0.71407855]
[1.0943038e-06 9.9999893e-01]
[1.0116646e-06 9.9999905e-01]
[0.37637886 0.6236211 ]
[2.741837e-05 9.999726e-01]
[3.2212715e-06 9.9999678e-01]
[0.3808055 0.6191945]
[4.8758764e-05 9.9995124e-01]
[1.05885465e-05 9.99989390e-01]
label: wave, preds: wave(28.138667821884155)
[9.2835951e-05 9.9990714e-01]
[5.0159702e-05 9.9994981e-01]
[0.0031802 0.9968198]
[5.4661497e-05 9.9994534e-01]
[1.6047048e-05 9.9998391e-01]
[0.00658525 0.99341476]
[5.0603998e-05 9.9994934e-01]
[1.0692933e-05 9.9998927e-01]
[0.00300032 0.9969997 ]
[1.01741396e-04 9.99898255e-01]
[3.225728e-05 9.999677e-01]
[0.0025488 0.9974512]
[2.6384019e-05 9.9997365e-01]
[2.4045927e-05 9.9997592e-01]
[0.00460655 0.99539346]
[3.226651e-05 9.999677e-01]
[1.6187165e-05 9.9998385e-01]
[0.00485835 0.9951417 ]
[9.249427e-05 9.999075e-01]
[6.180051e-05 9.999382e-01]
[0.00428016 0.9957198 ]
[6.319057e-05 9.999368e-01]
[4.0519488e-05 9.9995947e-01]
[0.00136858 0.9986315 ]
[9.1048205e-05 9.9990892e-01]
[1.6133812e-04 9.9983865e-01]
[0.00273907 0.9972609 ]
[7.196113e-05 9.999280e-01]
[1.085892e-04 9.998914e-01]
[0.00217248 0.99782753]
label: wave, preds: wave(29.963461101055145)
[9.9989587e-01 1.0412519e-04]
[0.99415934 0.00584074]
[0.785975   0.21402499]
[9.9999475e-01 5.2294536e-06]
[9.9991333e-01 8.6613305e-05]
[0.99559045 0.00440955]
[9.9999952e-01 4.6590029e-07]
[9.9999762e-01 2.3419866e-06]
[9.9988127e-01 1.1867933e-04]
[9.9996573e-01 3.4275847e-05]
[9.9995303e-01 4.6984711e-05]
[9.9959767e-01 4.0233816e-04]
[0.720149   0.27985102]
[0.661196 0.338804]
[0.00468326 0.99531674]
[0.08265381 0.9173462 ]
[0.00115418 0.9988458 ]
[2.6389938e-05 9.9997354e-01]
[0.00156506 0.9984349 ]
[4.2101408e-07 9.9999952e-01]
[6.5722713e-07 9.9999928e-01]
[0.00387147 0.9961285 ]
[2.7282615e-08 1.0000000e+00]
[7.5223415e-06 9.9999249e-01]
[0.00351438 0.9964856 ]
[4.4190678e-08 1.0000000e+00]
[6.7015696e-07 9.9999928e-01]
[0.00636263 0.9936373 ]
[2.9924948e-08 1.0000000e+00]
[6.0319223e-08 9.9999994e-01]
label: wave, preds: wave(16.739890472553526)
[2.4291320e-04 9.9975705e-01]
[1.8985025e-07 9.9999976e-01]
[3.1131242e-06 9.9999690e-01]
[1.8419587e-04 9.9981576e-01]
[6.0234413e-08 9.9999994e-01]
[4.7195526e-06 9.9999523e-01]
[3.2756088e-04 9.9967241e-01]
[1.9328857e-07 9.9999976e-01]
[6.2587633e-06 9.9999368e-01]
[2.7528882e-04 9.9972475e-01]
[7.232485e-08 9.999999e-01]
[1.7128152e-06 9.9999833e-01]
[1.9978700e-04 9.9980015e-01]
[4.2540535e-08 1.0000000e+00]
[8.2840165e-07 9.9999917e-01]
[1.8853223e-04 9.9981147e-01]
[2.5738117e-08 1.0000000e+00]
[8.3583848e-07 9.9999917e-01]
[4.1576673e-04 9.9958420e-01]
[8.442775e-08 9.999999e-01]
[1.6364340e-06 9.9999833e-01]
[5.6095683e-04 9.9943906e-01]
[1.9887527e-07 9.9999976e-01]
[5.4990696e-06 9.9999452e-01]
[4.2514707e-04 9.9957484e-01]
[1.9084601e-07 9.9999976e-01]
[2.6683003e-06 9.9999738e-01]
[3.8434242e-04 9.9961561e-01]
[6.0783357e-08 9.9999994e-01]
[1.4938624e-06 9.9999845e-01]
label: wave, preds: wave(29.99676513671875)
[0.31449568 0.6855043 ]
[0.4468421 0.5531579]
[0.9055305  0.09446951]
[0.44380465 0.5561954 ]
[0.93682575 0.06317423]
[0.9769438 0.0230562]
[0.8470784  0.15292163]
[0.9730408  0.02695921]
[0.99344695 0.00655311]
[0.8819222 0.1180778]
[0.9814037  0.01859625]
[0.99656993 0.00343002]
[0.8654069  0.13459316]
[0.96428204 0.03571789]
[0.9923912  0.00760884]
[0.8591499  0.14085013]
[0.9628077  0.03719229]
[0.99607193 0.00392809]
[0.87516046 0.12483954]
[0.9734738  0.02652624]
[0.9960328  0.00396721]
[0.8493494  0.15065071]
[0.9819549 0.0180451]
[0.9977476  0.00225238]
[0.848162 0.151838]
[0.9814513  0.01854871]
[0.99632233 0.00367767]
[0.78544694 0.21455303]
[0.98113453 0.01886552]
[0.9964454  0.00355454]
label: wave, preds: not_wave(26.600695490837097)
------------------------------------------------------------
[0.00483431 0.9951657 ]
[1.4966668e-06 9.9999857e-01]
[1.6635682e-06 9.9999833e-01]
[0.00173611 0.99826384]
[1.8731677e-07 9.9999988e-01]
[8.337225e-08 9.999999e-01]
[0.00352861 0.99647135]
[1.2254439e-07 9.9999988e-01]
[5.1393602e-08 1.0000000e+00]
[0.00508483 0.9949151 ]
[5.0347137e-07 9.9999952e-01]
[2.0088670e-07 9.9999976e-01]
[0.00248978 0.9975102 ]
[5.895334e-07 9.999994e-01]
[1.043713e-06 9.999989e-01]
[0.00220143 0.99779856]
[1.9937033e-08 1.0000000e+00]
[8.383764e-09 1.000000e+00]
[0.00315249 0.9968475 ]
[3.660012e-08 1.000000e+00]
[1.7117175e-08 1.0000000e+00]
[0.00261872 0.9973813 ]
[3.9664055e-08 9.9999994e-01]
[1.3038944e-07 9.9999988e-01]
[0.00504212 0.9949579 ]
[7.3596667e-08 9.9999994e-01]
[8.5971266e-08 1.0000000e+00]
[0.00849468 0.99150527]
[2.4086796e-07 9.9999976e-01]
[2.990433e-07 9.999997e-01]
label: wave, preds: wave(29.96081018447876)
[6.818059e-07 9.999993e-01]
[1.2120654e-10 1.0000000e+00]
[4.2824046e-11 1.0000000e+00]
[3.1197787e-06 9.9999690e-01]
[1.0528131e-09 1.0000000e+00]
[5.968872e-10 1.000000e+00]
[8.843535e-06 9.999912e-01]
[3.2489322e-09 1.0000000e+00]
[3.8738697e-09 1.0000000e+00]
[1.1648234e-04 9.9988341e-01]
[6.182029e-09 1.000000e+00]
[2.6521185e-09 1.0000000e+00]
[1.2361322e-04 9.9987638e-01]
[6.8137287e-09 1.0000000e+00]
[2.564066e-09 1.000000e+00]
[3.3894315e-04 9.9966109e-01]
[1.6254756e-08 1.0000000e+00]
[6.31995e-09 1.00000e+00]
[0.00124089 0.9987591 ]
[2.8725669e-08 1.0000000e+00]
[2.6748135e-09 1.0000000e+00]
[0.00164017 0.9983598 ]
[1.6556509e-08 1.0000000e+00]
[3.28022e-09 1.00000e+00]
[0.00331334 0.99668664]
[2.2749605e-08 1.0000000e+00]
[1.1056779e-09 1.0000000e+00]
[0.00877569 0.9912243 ]
[1.0093526e-07 9.9999988e-01]
[1.321273e-08 1.000000e+00]
label: wave, preds: wave(29.984437942504883)
[0.00566651 0.99433345]
[7.320091e-07 9.999993e-01]
[8.9116395e-07 9.9999917e-01]
[0.00833578 0.99166423]
[4.181451e-08 1.000000e+00]
[6.9671195e-08 9.9999988e-01]
[0.04228875 0.9577112 ]
[4.4869669e-08 9.9999994e-01]
[5.1128367e-08 1.0000000e+00]
[0.07803561 0.9219644 ]
[2.0753794e-07 9.9999976e-01]
[1.3063652e-07 9.9999988e-01]
[0.19890796 0.8010921 ]
[9.6127121e-07 9.9999905e-01]
[3.5412390e-07 9.9999964e-01]
[0.30116728 0.6988327 ]
[4.9483107e-05 9.9995053e-01]
[2.4906913e-06 9.9999756e-01]
[0.4031491 0.5968509]
[9.2107174e-04 9.9907887e-01]
[9.3128714e-05 9.9990690e-01]
[0.4336544 0.5663456]
[0.00546295 0.99453706]
[4.8955507e-04 9.9951041e-01]
[0.779948   0.22005196]
[0.12062618 0.87937385]
[0.003761   0.99623895]
[0.91508865 0.08491136]
[0.48678076 0.51321924]
[0.0289322 0.9710678]
label: wave, preds: wave(26.186635583639145)
[0.71731615 0.28268385]
[0.4683629  0.53163713]
[0.00931732 0.9906827 ]
[0.03509586 0.9649041 ]
[0.00965146 0.9903485 ]
[2.8611963e-05 9.9997139e-01]
[0.00101911 0.9989809 ]
[9.323350e-05 9.999068e-01]
[5.4659235e-08 1.0000000e+00]
[0.00756699 0.992433  ]
[1.9460458e-05 9.9998057e-01]
[1.8617416e-07 9.9999988e-01]
[0.00409441 0.99590564]
[5.8313228e-05 9.9994171e-01]
[2.0180898e-06 9.9999797e-01]
[2.8905025e-04 9.9971092e-01]
[1.1566041e-06 9.9999881e-01]
[4.410095e-08 1.000000e+00]
[1.0337774e-05 9.9998963e-01]
[1.6753857e-08 1.0000000e+00]
[1.6136946e-09 1.0000000e+00]
[3.036440e-05 9.999696e-01]
[1.145163e-10 1.000000e+00]
[9.561239e-12 1.000000e+00]
[4.4139193e-07 9.9999952e-01]
[1.8100729e-12 1.0000000e+00]
[1.1610829e-11 1.0000000e+00]
[1.1273685e-07 9.9999988e-01]
[2.0793038e-13 1.0000000e+00]
[9.391227e-13 1.000000e+00]
label: wave, preds: wave(28.747042536735535)
[0.8428036  0.15719642]
[0.87224007 0.12775989]
[0.84871227 0.15128776]
[0.8848337  0.11516622]
[0.89363027 0.10636979]
[0.88805985 0.11194014]
[0.8582206  0.14177942]
[0.893511   0.10648898]
[0.92827964 0.07172037]
[0.9062834  0.09371666]
[0.9080932  0.09190676]
[0.91245675 0.08754325]
[0.864852   0.13514791]
[0.9448005  0.05519948]
[0.8888768  0.11112321]
[0.8630185  0.13698156]
[0.95627946 0.04372055]
[0.97485304 0.02514699]
[0.43277258 0.5672275 ]
[0.9208786  0.07912141]
[0.95557666 0.04442328]
[0.06811376 0.93188626]
[0.9418604 0.0581396]
[0.9328983  0.06710169]
[0.00678504 0.99321496]
[0.8895246 0.1104754]
[0.9432966  0.05670339]
[0.00290332 0.99709666]
[0.7096368  0.29036313]
[0.94664943 0.05335053]
label: wave, preds: not_wave(23.88070063921623)
------------------------------------------------------------
[1.6392987e-05 9.9998367e-01]
[2.0425646e-06 9.9999797e-01]
[1.411741e-04 9.998588e-01]
[2.7591905e-05 9.9997246e-01]
[2.2805179e-06 9.9999774e-01]
[2.2166871e-04 9.9977833e-01]
[3.0367284e-05 9.9996960e-01]
[1.6124166e-06 9.9999839e-01]
[2.705958e-04 9.997294e-01]
[1.0863354e-05 9.9998915e-01]
[2.2718798e-06 9.9999774e-01]
[5.3642294e-04 9.9946356e-01]
[5.1278825e-05 9.9994874e-01]
[6.4940427e-06 9.9999344e-01]
[0.00121601 0.998784  ]
[1.7882383e-05 9.9998212e-01]
[6.222549e-06 9.999938e-01]
[0.00104951 0.9989505 ]
[2.0538664e-05 9.9997950e-01]
[9.386792e-06 9.999906e-01]
[0.00190296 0.99809694]
[6.9165690e-05 9.9993086e-01]
[1.1861854e-05 9.9998820e-01]
[0.00388873 0.9961113 ]
[7.577411e-05 9.999242e-01]
[1.9246443e-05 9.9998075e-01]
[0.00763406 0.99236596]
[6.6636392e-05 9.9993336e-01]
[4.3913362e-05 9.9995613e-01]
[0.01087865 0.9891213 ]
label: wave, preds: wave(29.97176843881607)
[1.5695856e-05 9.9998438e-01]
[7.868603e-05 9.999213e-01]
[0.01886775 0.98113227]
[2.3303542e-06 9.9999768e-01]
[1.8303926e-05 9.9998164e-01]
[0.01509669 0.98490334]
[2.3303542e-06 9.9999768e-01]
[1.8303926e-05 9.9998164e-01]
[0.01509669 0.98490334]
[2.3303542e-06 9.9999768e-01]
[1.8303926e-05 9.9998164e-01]
[0.01509669 0.98490334]
[2.3303542e-06 9.9999768e-01]
[1.8303926e-05 9.9998164e-01]
[0.01509669 0.98490334]
[2.3303542e-06 9.9999768e-01]
[1.8303926e-05 9.9998164e-01]
[0.01509669 0.98490334]
[1.0512777e-05 9.9998951e-01]
[1.5757908e-04 9.9984241e-01]
[0.01483623 0.98516375]
[1.0512777e-05 9.9998951e-01]
[1.5757908e-04 9.9984241e-01]
[0.01483623 0.98516375]
[1.0512777e-05 9.9998951e-01]
[1.5757908e-04 9.9984241e-01]
[0.01483623 0.98516375]
[1.0512777e-05 9.9998951e-01]
[1.5757908e-04 9.9984241e-01]
[0.01483623 0.98516375]
label: wave, preds: wave(29.84543389081955)
[0.14893441 0.85106564]
[0.24998575 0.75001425]
[0.7303308  0.26966915]
[0.6790073  0.32099268]
[0.5569889  0.44301113]
[0.98673046 0.0132696 ]
[0.9308029  0.06919711]
[0.81946754 0.18053237]
[0.7093654  0.29063463]
[0.7149189 0.2850811]
[0.18525042 0.8147496 ]
[0.06512501 0.9348749 ]
[0.3589168  0.64108324]
[0.01238441 0.9876156 ]
[0.006205   0.99379504]
[0.3438808 0.6561192]
[0.00213739 0.9978626 ]
[1.5390682e-04 9.9984610e-01]
[0.20464434 0.79535574]
[5.366546e-04 9.994634e-01]
[4.2610111e-05 9.9995744e-01]
[0.15866053 0.8413394 ]
[0.00322293 0.99677706]
[0.00987184 0.99012816]
[0.10186747 0.8981325 ]
[9.436255e-04 9.990564e-01]
[0.00154539 0.9984546 ]
[0.09441439 0.90558565]
[0.00780308 0.9921969 ]
[0.00411498 0.995885  ]
label: wave, preds: wave(21.911746136844158)
[0.6682283 0.3317716]
[0.10838559 0.89161444]
[0.0609981 0.9390019]
[0.67027456 0.32972544]
[0.01605565 0.9839443 ]
[0.05862263 0.9413774 ]
[0.4242398 0.5757602]
[0.00459992 0.9954001 ]
[0.02334725 0.97665274]
[0.4329003 0.5670997]
[0.00395103 0.9960489 ]
[0.01530656 0.9846934 ]
[0.44081262 0.5591874 ]
[0.01257601 0.98742396]
[0.01966058 0.9803394 ]
[0.3567541 0.6432459]
[0.00575801 0.994242  ]
[0.05168527 0.94831467]
[0.30803174 0.69196826]
[0.00731067 0.99268925]
[0.0620981 0.9379019]
[0.18633488 0.81366515]
[0.04374766 0.95625234]
[0.0753252 0.9246748]
[0.11617048 0.8838294 ]
[0.03626394 0.963736  ]
[0.12594146 0.8740586 ]
[0.04213545 0.9578645 ]
[0.08430663 0.9156934 ]
[0.0927424  0.90725756]
label: wave, preds: wave(25.44543468952179)
[0.58644974 0.41355026]
[0.07662169 0.92337835]
[0.00427425 0.99572575]
[0.5886916  0.41130844]
[0.05544093 0.9445591 ]
[3.3545168e-04 9.9966455e-01]
[0.68516636 0.3148337 ]
[0.02498077 0.9750192 ]
[2.0803817e-04 9.9979192e-01]
[0.7224523 0.2775477]
[0.01960729 0.9803927 ]
[5.1601830e-05 9.9994844e-01]
[0.60927904 0.39072093]
[0.0112476 0.9887524]
[6.497864e-06 9.999935e-01]
[0.6082122 0.3917879]
[0.0050203 0.9949797]
[3.0251558e-06 9.9999696e-01]
[0.6840614  0.31593862]
[0.00771502 0.99228495]
[4.7483882e-06 9.9999523e-01]
[0.486997 0.513003]
[0.00371655 0.9962834 ]
[6.539857e-07 9.999994e-01]
[0.4456218 0.5543782]
[0.0034275  0.99657243]
[1.4033517e-06 9.9999857e-01]
[0.35568368 0.6443164 ]
[0.00144158 0.9985584 ]
[8.8848248e-07 9.9999905e-01]
label: wave, preds: wave(24.013279139995575)
[5.8234466e-05 9.9994183e-01]
[7.454325e-07 9.999993e-01]
[5.400982e-05 9.999460e-01]
[4.7438829e-05 9.9995255e-01]
[2.5070312e-07 9.9999976e-01]
[4.5346962e-05 9.9995470e-01]
[3.5383473e-05 9.9996459e-01]
[1.3565005e-07 9.9999988e-01]
[2.4525347e-05 9.9997544e-01]
[7.123483e-06 9.999929e-01]
[4.3509993e-07 9.9999952e-01]
[2.374626e-05 9.999762e-01]
[6.3030557e-06 9.9999368e-01]
[1.654611e-07 9.999998e-01]
[2.7345905e-05 9.9997270e-01]
[7.586569e-06 9.999924e-01]
[1.9969427e-07 9.9999976e-01]
[2.2523285e-05 9.9997747e-01]
[6.190875e-06 9.999938e-01]
